transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,taux_interet
TXN001498,CLI0053,2023-01-09 21:06:00,-887.53,EUR,1.0,-887.53,Remboursement credit,Compte Epargne,Paris-Centre,Debit,Complete,605.0,Standard,31036.12,
TXN001470,CLI0041,2024-01-20 00:49:00,1038.4,MAD,10.85,95.71,Prelevement,Livret A,Bordeaux-Meriadeck,Credit,Complete,643.0,Standard,20306.24,
TXN001819,CLI0092,2024-12-19 23:47:00,-2566.87,EUR,1.0,-2566.87,Depot especes,Credit Auto,Nantes-Commerce,Debit,Complete,717.0,Standard,29070.99,
TXN000673,CLI0088,2024-11-30 07:04:00,2338.46,GBP,0.86,2719.14,Virement,Livret A,Bordeaux-Meriadeck,Credit,Complete,413.0,Risque,28988.83,
TXN000400,CLI0141,2024-07-15 14:25:00,-20.09,EUR,1.0,-20.09,Paiement CB,Assurance Vie,Lille-Grand-Place,Debit,Complete,726.0,Premium,25928.71,
TXN000552,CLI0122,2023-01-15 14:43:00,-7670.43,USD,1.08,-7102.25,Virement international,PEA,Nantes-Commerce,Debit,Rejete,824.0,Premium,21262.18,
TXN001199,CLI0039,2023-05-19 23:08:00,-2299.73,EUR,1.0,-2299.73,Remboursement credit,Compte Courant,Lille-Grand-Place,Debit,Complete,631.0,Standard,39369.42,
TXN000321,CLI0076,2024-02-04 00:35:00,-2630.56,EUR,1.0,-2630.56,Depot especes,Compte Courant,Lyon-Part-Dieu,Debit,Complete,326.0,Risque,29873.08,
TXN000470,CLI0107,2024-05-21 19:11:00,-1390.46,CHF,0.97,-1433.46,Interets,Credit Auto,Lille-Grand-Place,Debit,Complete,420.0,Risque,11364.47,
TXN001944,CLI0003,2023-10-21 13:28:00,-650.63,EUR,1.0,-650.63,Virement international,Credit Auto,,Debit,Complete,587.0,Standard,17016.15,
TXN001277,CLI0145,2024-01-21 22:27:00,-110.59,EUR,1.0,-110.59,Virement,PEA,Lyon-Part-Dieu,Debit,Complete,674.0,Standard,5405.77,
TXN001414,CLI0046,2023-05-25 16:12:00,1165.36,EUR,1.0,1165.36,Interets,Livret A,Bordeaux-Meriadeck,Credit,Complete,841.0,Premium,12187.14,
TXN001636,CLI0140,2024-05-29 14:12:00,-1785.44,EUR,1.0,-1785.44,Remboursement credit,Assurance Vie, Marseille-Vieux-Port ,Debit,En attente,609.0,Standard,46554.35,
TXN000080,CLI0027,2022-11-25 08:28:00,-2720.65,EUR,1.0,-2720.65,Prelevement,Compte Epargne,Lyon-Part-Dieu,Debit,Complete,305.0,Risque,45534.2,
TXN000534,CLI0090,2022-06-29 06:46:00,446.15,MAD,10.85,41.12,Paiement CB,Compte Epargne,Nantes-Commerce,Credit,Complete,682.0,Standard,14502.84,
TXN001594,CLI0143,2022-05-30 15:22:00,2156.94,USD,1.08,1997.17,Remboursement credit,Compte Courant,Lyon-Part-Dieu,Credit,Complete,782.0,Premium,3456.85,
TXN000458,CLI0120,2023-04-04 04:55:00,-2692.32,EUR,1.0,-2692.32,Interets,PEA,Lyon-Part-Dieu,Debit,Complete,718.0,Standard,35010.77,
TXN000291,CLI0089,2022-04-22 00:41:00,-2806.4,EUR,1.0,-2806.4,Remboursement credit,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,638.0,Standard,43483.84,
TXN000669,CLI0014,2024-04-13 08:07:03,-5505.35,EUR,1.0,-5505.35,Virement international,PEA,Marseille-Vieux-Port,Debit,Complete,673.0,Standard,2268.89,
TXN000371,CLI0093,2023-01-12 00:08:00,2196.93,EUR,1.0,2196.93,Interets,Livret A,Marseille-Vieux-Port,Credit,Complete,786.0,,19912.57,
TXN000266,CLI0077,2023-05-08 01:51:00,431.51,EUR,1.0,431.51,Retrait DAB,Compte Epargne,Paris-Centre,Credit,Complete,-100.0,Risque,34069.71,
TXN001328,CLI0121,2023-11-09 20:42:03,-176.74,EUR,1.0,-176.74,Paiement CB,Assurance Vie,Marseille-Vieux-Port,Debit,Complete,818.0,Premium,38936.98,
TXN000165,CLI0064,2022-11-12 12:45:00,-2362.48,EUR,1.0,-2362.48,Prelevement,Compte Epargne,Lille-Grand-Place,Debit,Complete,800.0,Premium,5416.89,
TXN001600,CLI0038,2024-11-15 21:16:00,2628.69,MAD,10.85,242.28,Interets,Compte Epargne,Bordeaux-Meriadeck,Credit,Rejete,516.0,Risque,26431.92,
TXN001538,CLI0008,2022-05-05 14:05:00,-626.68,MAD,10.85,-57.76,Prelevement,Credit Auto,Nantes-Commerce,Debit,Complete,744.0,,2788.77,
TXN000474,CLI0003,2024-08-18 18:46:00,-1027.97,EUR,1.0,-1027.97,Interets,Assurance Vie,Lyon-Part-Dieu,Debit,Complete,587.0,Standard,1862.78,
TXN000876,CLI0146,2023-12-04 11:30:00,"2985,0",EUR,1.0,2985.0,Virement,Compte Courant,Toulouse-Capitole,Credit,Complete,583.0,Standard,37110.67 EUR,
TXN000198,CLI0078,2023-07-16 02:41:00,-1113.28,GBP,0.86,-1294.51,Depot especes,Credit Immobilier,Marseille-Vieux-Port,Debit,Complete,647.0,Standard,31317.65,
TXN000186,CLI0092,2023-02-04 12:35:00,-1541.04,EUR,1.0,-1541.04,Virement,Credit Auto,Nantes-Commerce,Debit,Complete,717.0,STANDARD,42010.6,
TXN001375,CLI0049,2023-01-13 20:37:00,77.59,USD,1.08,71.84,Paiement CB,Credit Immobilier,Lyon-Part-Dieu,Credit,Complete,593.0,Standard,11619.7,
TXN000422,CLI0031,2022-10-26 23:01:00,2308.03,EUR,1.0,2308.03,Depot especes,Compte Epargne,Bordeaux-Meriadeck,Credit,Rejete,559.0,Risque,15237.07,
TXN000257,CLI0026,2024-06-26 10:17:00,369.82,EUR,1.0,369.82,Retrait DAB,Livret A,Lille-Grand-Place,Credit,Complete,699.0,Standard,10648.39,
TXN000136,CLI0131,2024-07-17 04:32:00,1275.5,GBP,0.86,1483.14,Interets,Credit Auto,Marseille-Vieux-Port,Credit,Complete,838.0,Premium,15477.66 EUR,
TXN001784,CLI0083,2023-01-03 08:15:00,2664.57,EUR,1.0,2664.57,Virement,Compte Courant,Lyon-Part-Dieu,Credit,En attente,643.0,Standard,27702.22,
TXN001913,CLI0130,2022-04-30 06:10:00,234.32,EUR,1.0,234.32,Remboursement credit,Livret A,Lyon-Part-Dieu,Credit,Complete,586.0,Standard,27582.86,
TXN001525,CLI0046,2022-02-16 17:43:00,-1214.61,EUR,1.0,-1214.61,Prelevement,PEA,Bordeaux-Meriadeck,Debit,Complete,841.0,Premium,28863.83,
TXN001888,CLI0037,2022-02-07 06:40:00,144.69,EUR,1.0,144.69,Paiement CB,Compte Courant,Lille-Grand-Place,Credit,Complete,622.0,Standard,10252.32,
TXN000867,CLI0107,2024-04-29 01:00:00,32.6,EUR,1.0,32.6,Retrait DAB,PEA,Lille-Grand-Place,Credit,Complete,420.0,Risque,47962.11,
TXN001514,CLI0026,2024-03-24 23:50:00,-2192.02,USD,1.08,-2029.65,Depot especes,Credit Consommation,Lille-Grand-Place,Debit,Complete,699.0,Standard,44180.24,
TXN001847,CLI0119,2023-02-24 10:34:00,7003.1,EUR,1.0,7003.1,Virement international,Assurance Vie,Bordeaux-Meriadeck,Credit,Complete,793.0,Premium,13353.49,
TXN001038,CLI0135,2022-10-13 04:42:00,179.91,MAD,10.85,16.58,Retrait DAB,Livret A,Nantes-Commerce,Credit,Complete,593.0,Standard,38314.57,
TXN000418,CLI0078,2024-10-23 08:51:03,-49.76,MAD,10.85,-4.59,Retrait DAB,Compte Epargne,Marseille-Vieux-Port,Debit,En attente,647.0,STANDARD,40761.45,
TXN000050,CLI0134,2022-03-05 01:30:00,-426.7,EUR,1.0,-426.7,Paiement CB,Livret A,Nice-Massena,Debit,Complete,600.0,Standard,45494.07,
TXN001318,CLI0038,2022-10-14 20:50:00,-940.82,GBP,0.86,-1093.98,Interets,Compte Courant,Bordeaux-Meriadeck,Debit,En attente,516.0,,45192.82,
TXN000527,CLI0045,2022-08-28 01:20:00,-1744.85,EUR,1.0,-1744.85,Depot especes,PEA,Bordeaux-Meriadeck,Debit,Complete,704.0,Standard,28168.11,
TXN000453,CLI0054,2023-08-10 08:34:00,-2689.37,EUR,1.0,-2689.37,Virement international,Livret A,Bordeaux-Meriadeck,Debit,Complete,347.0,Risque,7959.05,
TXN001746,CLI0013,2022-07-03 20:42:00,-2918.22,CHF,0.97,-3008.47,Depot especes,Assurance Vie,Toulouse-Capitole,Debit,Complete,351.0,Risque,13248.45,
TXN000683,CLI0085,2023-01-13 00:23:00,-79.18,EUR,1.0,-79.18,Remboursement credit,Livret A,Toulouse-Capitole,Debit,Complete,390.0,Risque,22076.37,
TXN000463,CLI0125,2024-08-06 10:35:00,-338.08,EUR,1.0,-338.08,Prelevement,Assurance Vie,Lille-Grand-Place,Debit,Rejete,810.0,Premium,3573.42,
TXN001229,CLI0017,2024-05-04 07:13:00,2836.5,EUR,1.0,2836.5,Virement,PEA,Bordeaux-Meriadeck,Credit,Complete,,Standard,45101.81,
TXN000936,CLI0035,2024-10-02 14:43:00,-157.32,EUR,1.0,-157.32,Retrait DAB,Credit Immobilier,Lyon-Part-Dieu,Debit,Complete,600.0,Standard,26473.62,
TXN001346,CLI0086,2022-10-15 07:32:00,1831.57,EUR,1.0,1831.57,Depot especes,Credit Consommation,Toulouse-Capitole,Credit,Complete,805.0,Premium,20951.72,
TXN000648,CLI0105,2024-03-20 10:34:00,185.17,EUR,1.0,185.17,Remboursement credit,Credit Auto,Nice-Massena,Credit,Complete,634.0,Standard,32331.23,
TXN001501,CLI0056,2022-08-05 23:08:00,-611.75,USD,1.08,-566.44,Depot especes,Credit Consommation,Toulouse-Capitole,Debit,Complete,384.0,Risque,43945.33,
TXN001058,CLI0082,2022-02-07 22:20:00,702.12,EUR,1.0,702.12,Prelevement,Credit Auto,Paris-Centre,Credit,Complete,813.0,Premium,31775.16,
TXN000860,CLI0004,2022-02-03 09:57:00,2594.33,GBP,0.86,3016.66,Virement international,Livret A,Bordeaux-Meriadeck,Credit,Complete,586.0,STANDARD,32480.69,
TXN000248,CLI0048,2024-01-27 05:28:00,-548.01,CHF,0.97,-564.96,Virement international,Assurance Vie,Toulouse-Capitole,Debit,Complete,670.0,Standard,13501.24,
TXN000991,CLI0069,2024-04-17 01:35:00,-390.46,CHF,0.97,-402.54,Retrait DAB,PEA,Marseille-Vieux-Port,Debit,Complete,647.0,Standard,40470.62,
TXN001180,CLI0067,2023-09-27 06:56:00,1977.34,USD,1.08,1830.87,Remboursement credit,Compte Epargne,Paris-Centre,Credit,Complete,337.0,Risque,20852.78,
TXN001933,CLI0145,2023-12-01 11:16:00,506.56,EUR,1.0,506.56,Interets,Compte Courant,Lyon-Part-Dieu,Credit,Complete,674.0,Standard,40623.7,
TXN001764,CLI0029,2023-10-19 21:51:03,818.99,EUR,1.0,818.99,Remboursement credit,Compte Epargne,Paris-Centre,Credit,Complete,696.0,STANDARD,9698.65,
TXN001829,CLI0074,2024-03-09 08:47:00,2816.75,USD,1.08,2608.1,Depot especes,Assurance Vie,Nantes-Commerce,Credit,Complete,633.0,STANDARD,46964.24,
TXN000217,CLI0078,2024-10-07 06:46:00,452.21,EUR,1.0,452.21,Retrait DAB,Credit Consommation,Marseille-Vieux-Port,Credit,Complete,647.0,Standard,46626.64,
TXN001598,CLI0045,2024-01-07 08:16:03,225.2,EUR,1.0,225.2,Paiement CB,Credit Consommation,Bordeaux-Meriadeck,Credit,Complete,704.0,Standard,43962.51,
TXN000544,CLI0125,30/11/2022 03:13,-505.94,EUR,1.0,-505.94,Remboursement credit,Credit Consommation,Lille-Grand-Place,Debit,Complete,810.0,Premium,27976.9,
TXN001534,CLI0128,2023-09-24 19:04:00,"1144,12",EUR,1.0,1144.12,Interets,PEA,Marseille-Vieux-Port,Credit,Complete,683.0,Standard,21315.99,
TXN000439,CLI0098,2022-05-13 09:30:00,446.91,USD,1.08,413.81,Prelevement,Assurance Vie,Bordeaux-Meriadeck,Credit,Complete,580.0,Standard,20746.52,
TXN001269,CLI0123,2022-03-06 15:20:00,-1086.92,USD,1.08,-1006.41,Virement,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,595.0,Standard,19249.39,
TXN000861,CLI0117,2023-12-23 17:27:00,1593.35,EUR,1.0,1593.35,Remboursement credit,Livret A,Lille-Grand-Place,Credit,En attente,643.0,Standard,22995.3,
TXN000951,CLI0069,2024-10-28 03:03:00,-2903.76,USD,1.08,-2688.67,Virement international,Credit Auto,Marseille-Vieux-Port,Debit,Complete,,STANDARD,10257.39,
TXN000327,CLI0092,2022-08-11 05:41:00,311.18,EUR,1.0,311.18,Paiement CB,Credit Immobilier,Nantes-Commerce,Credit,En attente,717.0,Standard,9901.95,
TXN000227,CLI0085,2024-08-02 01:10:00,-2776.19,EUR,1.0,-2776.19,Prelevement,Compte Epargne,Toulouse-Capitole,Debit,Complete,390.0,Risque,19198.2,
TXN001714,CLI0079,2023-10-26 04:00:00,-2671.01,USD,1.08,-2473.16,Prelevement,Compte Epargne,Paris-Centre,Debit,Complete,689.0,Standard,33088.81,
TXN000554,CLI0011,2022-08-25 12:18:00,1397.99,EUR,1.0,1397.99,Prelevement,Credit Auto,Bordeaux-Meriadeck,Credit,Complete,672.0,Standard,20423.38,
TXN000062,CLI0075,2024-10-15 23:27:00,-1570.42,EUR,1.0,-1570.42,Virement international,Credit Consommation,Nice-Massena,Debit,Complete,647.0,Standard,41684.37,
TXN001586,CLI0144,2022-06-12 05:36:00,1806.8,EUR,1.0,1806.8,Depot especes,Credit Auto,Paris-Centre,Credit,En attente,361.0,Risque,44873.54,
TXN001520,CLI0022,2024-10-20 02:38:00,-484.36,USD,1.08,-448.48,Retrait DAB,Compte Courant,Toulouse-Capitole,Debit,Complete,787.0,Premium,36614.6,
TXN001489,CLI0108,2024-12-10 03:15:03,-2406.47,USD,1.08,-2228.21,Interets,PEA,,Debit,Complete,375.0,Risque,47994.03,
TXN000156,CLI0137,2024-12-20 23:17:00,-1630.43,EUR,1.0,-1630.43,Remboursement credit,Compte Epargne,Marseille-Vieux-Port,Debit,Complete,725.0,Premium,45497.69,
TXN001745,CLI0102,2023-10-05 22:45:00,2696.7,eur,1.0,2696.7,Virement,Assurance Vie,,Credit,Complete,677.0,Standard,29170.08,
TXN001353,CLI0079,2023-03-14 17:42:00,1679.46,EUR,1.0,1679.46,Virement,Credit Consommation,Paris-Centre,Credit,En attente,689.0,Standard,19512.42,
TXN001409,CLI0063,2023-12-01 02:23:00,-2185.5,EUR,1.0,-2185.5,Remboursement credit,Credit Immobilier,Paris-Centre,Debit,Complete,426.0,Risque,28193.78,
TXN001694,CLI0032,2023-12-31 05:09:00,-2799.17,CHF,0.97,-2885.74,Interets,Credit Auto,Paris-Centre,Debit,Complete,621.0,Standard,46633.35,
TXN001999,CLI0087,2023-11-22 20:56:00,170.22,EUR,1.0,170.22,Retrait DAB,Assurance Vie,Toulouse-Capitole,Credit,Complete,607.0,Standard,19601.66,
TXN001691,CLI0062,2022-09-01 08:11:00,3201.49,USD,1.08,2964.34,Virement international,Assurance Vie,Toulouse-Capitole,Credit,Complete,640.0,Standard,33418.12,
TXN000349,CLI0095,2024-02-27 12:39:00,-1985.72,EUR,1.0,-1985.72,Prelevement,Compte Courant,Nantes-Commerce,Debit,En attente,,STANDARD,41029.41,
TXN001862,CLI0137,2023-09-18 12:33:00,1323.28,EUR,1.0,1323.28,Virement,Credit Consommation,Marseille-Vieux-Port,Credit,Complete,725.0,Premium,698.76,
TXN000167,CLI0142,2023-10-27 12:00:00,-910.95,EUR,1.0,-910.95,Prelevement,Livret A,Toulouse-Capitole,Debit,Complete,676.0,Standard,28020.87,
TXN001576,CLI0143,2023-10-06 07:26:00,2928.8,EUR,1.0,2928.8,Remboursement credit,Livret A,Lyon-Part-Dieu,Credit,Complete,782.0,Premium,13069.28,
TXN001943,CLI0007,2024-05-06 23:05:00,-2873.13,EUR,1.0,-2873.13,Depot especes,Credit Auto,Nantes-Commerce,Debit,Complete,635.0,Standard,12942.88,
TXN000205,CLI0062,2023-05-09 15:40:00,"-1802,09",EUR,1.0,-1802.09,Interets,Compte Courant,Toulouse-Capitole,Debit,Rejete,640.0,Standard,46702.83,
TXN000907,CLI0043,2022-07-24 09:51:00,-2221.75,USD,1.08,-2057.18,Depot especes,PEA,Bordeaux-Meriadeck,Debit,Rejete,735.0,Premium,12941.24,
TXN000914,CLI0014,2024-05-31 11:42:00,-2510.62,EUR,1.0,-2510.62,Interets,Credit Immobilier,Marseille-Vieux-Port,Debit,Complete,673.0,Standard,14234.95,
TXN001861,CLI0021,2022-10-23 05:18:00,91.27,GBP,0.86,106.13,Interets,Credit Consommation,Marseille-Vieux-Port,Credit,Complete,697.0,Standard,5073.97,
TXN000187,CLI0126,2022-03-05 07:18:00,-146.45,EUR,1.0,-146.45,Depot especes,Assurance Vie,Bordeaux-Meriadeck,Debit,Complete,,Risque,22920.34,
TXN000778,CLI0032,2023-09-20 18:52:00,-2430.05,EUR,1.0,-2430.05,Depot especes,PEA,Paris-Centre,Debit,Complete,621.0,Standard,43283.38,
TXN001996,CLI0020,2023-07-05 11:27:00,2353.67,EUR,1.0,2353.67,Interets,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,660.0,Standard,22486.9,
TXN001733,CLI0075,2023-06-12 02:50:00,450.41,EUR,1.0,450.41,Retrait DAB,Compte Epargne,Nice-Massena,Credit,Complete,647.0,Standard,30213.68,
TXN001034,CLI0083,2022-01-17 05:26:00,-1452.71,EUR,1.0,-1452.71,Prelevement,Livret A,Lyon-Part-Dieu,Debit,Complete,643.0,Standard,17964.43,
TXN000011,CLI0114,2024-05-28 09:36:00,318.09,GBP,0.86,369.87,Paiement CB,Livret A,Nantes-Commerce,Credit,En attente,838.0,Premium,10468.62,
TXN000121,CLI0064,06/04/2023 09:49,-158.72,EUR,1.0,-158.72,Paiement CB,Credit Auto,Lille-Grand-Place,Debit,Complete,,Premium,17505.28,
TXN001305,CLI0121,2023-05-15 20:44:00,240.85,USD,1.08,223.01,Virement,Compte Courant,Marseille-Vieux-Port,Credit,Complete,818.0,Premium,17324.69,
TXN001234,CLI0125,2023-02-14 20:12:00,7670.26,EUR,1.0,7670.26,Virement international,Livret A,Lille-Grand-Place,Credit,Complete,810.0,Premium,3122.09,
TXN000556,CLI0134,2024-03-19 12:44:00,-1792.14,EUR,1.0,-1792.14,Prelevement,Credit Immobilier,Nice-Massena,Debit,Complete,,Standard,48762.85,
TXN000290,CLI0135,2023-11-24 16:33:00,350.36,MAD,10.85,32.29,Retrait DAB,Compte Epargne,Nantes-Commerce,Credit,Complete,593.0,Standard,12503.99,
TXN000428,CLI0138,2024-07-13 14:52:00,2639.41,EUR,1.0,2639.41,Virement,Credit Consommation,Bordeaux-Meriadeck,Credit,Complete,749.0,Premium,19841.0,
TXN001374,CLI0106,2022-09-13 22:26:00,142.4,EUR,1.0,142.4,Paiement CB,Compte Courant,Nantes-Commerce,Credit,Rejete,652.0,Standard,20336.69,
TXN000122,CLI0071,2024-02-17 12:52:00,185.66,EUR,1.0,185.66,Paiement CB,Credit Immobilier,Paris-Centre,Credit,Complete,797.0,Premium,14452.75,
TXN000657,CLI0129,2022-10-19 11:34:00,492.95,USD,1.08,456.44,Retrait DAB,Compte Epargne,Paris-Centre,Credit,Rejete,573.0,Risque,27802.1,
TXN001426,CLI0007,17/11/2023 13:07,1671.73,EUR,1.0,1671.73,Virement,Compte Courant,Nantes-Commerce,Credit,Complete,635.0,STANDARD,18926.83,
TXN000152,CLI0038,2024-05-05 09:09:00,-628.77,EUR,1.0,-628.77,Virement,Credit Consommation,Bordeaux-Meriadeck,Debit,Complete,516.0,Risque,32764.94,
TXN001582,CLI0102,12/12/2023 07:59,618.85,EUR,1.0,618.85,Virement international,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,677.0,Standard,9418.23,
TXN001137,CLI0071,2022-08-29 16:19:00,4289.08,EUR,1.0,4289.08,Virement international,Credit Auto,Paris-Centre,Credit,Complete,797.0,Premium,21969.77,
TXN001511,CLI0147,2023-06-04 18:51:00,-7634.0,EUR,1.0,-7634.0,Virement international,Livret A,Nice-Massena,Debit,Complete,812.0,Premium,22396.65,
TXN000131,CLI0083,2024-02-25 07:28:00,381.8,eur,1.0,381.8,Retrait DAB,Assurance Vie,Lyon-Part-Dieu,Credit,Complete,643.0,Standard,28686.58,
TXN000851,CLI0085,22/09/2024 06:44,-2236.79,EUR,1.0,-2236.79,Prelevement,Credit Auto,Toulouse-Capitole,Debit,Complete,390.0,Risque,7871.48,
TXN000134,CLI0121,2022-06-17 16:28:00,-273.52,USD,1.08,-253.26,Retrait DAB,Livret A,Marseille-Vieux-Port,Debit,Complete,818.0,Premium,27427.7,
TXN000001,CLI0023,2023-05-15 14:36:00,-312.96,CHF,0.97,-322.64,Paiement CB,Compte Courant,Marseille-Vieux-Port,Debit,Complete,636.0,Standard,16318.21,
TXN001494,CLI0036,2024-11-10 10:47:00,-2684.85,USD,1.08,-2485.97,Interets,PEA,Marseille-Vieux-Port,Debit,Complete,572.0,Risque,21156.03,
TXN001643,CLI0069,2022-01-02 02:42:00,-448.94,USD,1.08,-415.69,Prelevement,PEA,Marseille-Vieux-Port,Debit,Complete,647.0,Standard,45014.88,
TXN001583,CLI0045,2024-07-14 13:56:00,1461.18,EUR,1.0,1461.18,Depot especes,Assurance Vie,Bordeaux-Meriadeck,Credit,Complete,704.0,Standard,38214.06,
TXN000700,CLI0091,2024-05-21 21:48:00,3346.28,EUR,1.0,3346.28,Virement international,Assurance Vie,Nantes-Commerce,Credit,Complete,442.0,Risque,1259.67,
TXN001430,CLI0105,2022-11-19 06:38:00,-308.94,EUR,1.0,-308.94,Retrait DAB,Credit Consommation,Nice-Massena,Debit,Complete,634.0,Standard,16826.04,
TXN001400,CLI0014,2024-12-28 03:35:00,250.07,usd,1.08,231.55,Retrait DAB,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,673.0,Standard,9071.65 EUR,
TXN001096,CLI0052,2023-06-09 09:53:00,-199.27,USD,1.08,-184.51,Retrait DAB,Compte Epargne,Bordeaux-Meriadeck,Debit,Complete,838.0,Premium,28042.62,
TXN001768,CLI0041,2023-07-03 05:28:00,-7386.0,EUR,1.0,-7386.0,Virement international,Credit Immobilier,Bordeaux-Meriadeck,Debit,Complete,643.0,Standard,17998.77,
TXN000323,CLI0065,2022-04-22 17:29:00,-329.44,EUR,1.0,-329.44,Retrait DAB,Livret A, Bordeaux-Meriadeck ,Debit,Complete,660.0,Standard,9951.14,
TXN000002,CLI0125,2023-06-14 10:17:00,442.55,EUR,1.0,442.55,Retrait DAB,Assurance Vie,Lille-Grand-Place,Credit,Complete,810.0,Premium,25879.7,
TXN001392,CLI0056,2022-07-24 02:32:00,1769.49,CHF,0.97,1824.22,Remboursement credit,Assurance Vie,Toulouse-Capitole,Credit,Complete,384.0,Risque,34849.32,
TXN000957,CLI0074,2024-11-28 08:10:00,-2882.9,EUR,1.0,-2882.9,Interets,Credit Consommation,Nantes-Commerce,Debit,Complete,633.0,Standard,857.65,
TXN001894,CLI0144,2023-11-11 03:35:00,-392.78,EUR,1.0,-392.78,Depot especes,Livret A,,Debit,Complete,361.0,,39336.46,
TXN000184,CLI0035,2023-09-18 03:11:00,-3111.79,EUR,1.0,-3111.79,Virement international,Compte Epargne,Lyon-Part-Dieu,Debit,Complete,600.0,Standard,6979.58,
TXN001242,CLI0030,2022-04-26 20:43:00,-287.69,EUR,1.0,-287.69,Paiement CB,Credit Consommation,Lyon-Part-Dieu,Debit,Complete,391.0,Risque,2204.58,
TXN001443,CLI0058,30/05/2024 12:36,288.73,USD,1.08,267.34,Paiement CB,Compte Epargne,Marseille-Vieux-Port,Credit,Complete,704.0,Standard,1245.74,
TXN000307,CLI0098,2023-10-03 17:03:00,-88.25,EUR,1.0,-88.25,Remboursement credit,Credit Auto,,Debit,Complete,580.0,Standard,45583.17,
TXN000730,CLI0093,22/08/2024 14:27,1540.61,EUR,1.0,1540.61,Remboursement credit,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,,Premium,39698.57,
TXN001010,CLI0018,2023-01-20 06:44:00,-326.85,EUR,1.0,-326.85,Virement,Livret A,Bordeaux-Meriadeck,Debit,Complete,328.0,Risque,23487.84,
TXN000550,CLI0072,2024-10-22 23:39:00,2086.22,EUR,1.0,2086.22,Virement international,Livret A,Marseille-Vieux-Port,Credit,Complete,606.0,Standard,38185.88,
TXN001338,CLI0135,2023-08-06 04:04:00,1413.89,GBP,0.86,1644.06,Prelevement,Credit Immobilier,Nantes-Commerce,Credit,Complete,593.0,Standard,35027.14,
TXN000970,CLI0130,2024-09-18 19:14:00,-1374.46,CHF,0.97,-1416.97,Prelevement,Credit Immobilier,Lyon-Part-Dieu,Debit,En attente,586.0,Standard,12322.7,
TXN001061,CLI0089,2024-12-20 11:19:00,-910.88,EUR,1.0,-910.88,Prelevement,Credit Auto,Bordeaux-Meriadeck,Debit,Complete,638.0,Standard,31280.65,
TXN000111,CLI0091,2024-10-10 19:56:00,150000.0,EUR,1.0,2536.41,Virement,Assurance Vie,Nantes-Commerce,Credit,Complete,442.0,RISQUE,42373.9,
TXN001496,CLI0110,2022-01-13 01:02:00,-1416.36,EUR,1.0,-1416.36,Virement international,Credit Consommation, Toulouse-Capitole ,Debit,Complete,629.0,Standard,43932.55,
TXN000889,CLI0127,2024-07-19 15:54:00,1941.24,EUR,1.0,1941.24,Virement,PEA,,Credit,En attente,691.0,Standard,5226.91,
TXN001765,CLI0050,2023-02-05 06:18:00,-918.56,USD,1.08,-850.52,Virement,Compte Courant,Lyon-Part-Dieu,Debit,Complete,666.0,,42046.83,
TXN000916,CLI0091,2024-03-02 13:25:00,-484.12,GBP,0.86,-562.93,Retrait DAB,Assurance Vie,Nantes-Commerce,Debit,En attente,442.0,Risque,29892.24,
TXN001798,CLI0147,2022-06-04 16:12:00,405.31,EUR,1.0,405.31,Paiement CB,Assurance Vie,Nice-Massena,Credit,Complete,812.0,Premium,23155.96,
TXN000927,CLI0052,2023-08-16 21:06:00,-2879.32,EUR,1.0,-2879.32,Interets,Assurance Vie,Bordeaux-Meriadeck,Debit,Complete,838.0,Premium,34912.87,
TXN000746,CLI0036,2024-12-22 08:44:00,-2266.75,EUR,1.0,-2266.75,Virement,Credit Auto,Marseille-Vieux-Port,Debit,Complete,,Risque,32977.92,
TXN000776,CLI0112,2023-05-22 02:17:00,-417.63,EUR,1.0,-417.63,Remboursement credit,Compte Epargne, Marseille-Vieux-Port ,Debit,Complete,636.0,Standard,32044.86,
TXN001452,CLI0015,03/03/2024 16:12,271.42,GBP,0.86,315.6,Prelevement,PEA,Lyon-Part-Dieu,Credit,Complete,648.0,Standard,41183.91,
TXN001917,CLI0135,2022-01-20 20:07:00,800.92,GBP,0.86,931.3,Virement international,PEA,Nantes-Commerce,Credit,Complete,593.0,STANDARD,26552.45,
TXN000578,CLI0036,2024-10-21 03:33:00,338.82,EUR,1.0,338.82,Retrait DAB,Assurance Vie,Marseille-Vieux-Port,Credit,Complete,,RISQUE,4603.41,
TXN001188,CLI0007,2023-05-19 19:33:00,-899.03,EUR,1.0,-899.03,Interets,PEA,Nantes-Commerce,Debit,Complete,635.0,Standard,34269.67,
TXN000264,CLI0056,2024-12-02 19:25:00,-1774.24,EUR,1.0,-1774.24,Interets,PEA,Toulouse-Capitole,Debit,Complete,384.0,Risque,29729.25,
